,BookYield,SalesYield,CashYield,EarningsYield,FCFYield,OCFYield,MediumMomentum,Reversal,RND,ROE,ROA,LongTermGrowth,ShortTermGrowth,ShareBuyBack,DividendYield,LongTermInvestment,EarningsQuality,FinancialLeverage,CurrentRatio,ResidualRisk,Beta,Liquidity,Size,"Agricultural, Timber, Packaging & Building Materials",Automobiles & Auto Components,Banks,Capital Goods,Capital Markets,Chemicals,Commercial & Professional Services,Consumer Durables & Apparel,Consumer Services,Diversified Financials,Energy Equipment & Services,Food & Staple Retailing,"Food, Beverage & Tobacco",Health Insurance & Managed Care,Healthcare Equipment & Services,Household & Personal Products,Insurance,Internet Retail & Consumer Electronics,Media,Metals & Mining,Oil & Gas E&P,"Oil, Gas & Consumable Fuels","Pharmaceuticals, Biotechnology & Life Sciences",REIT,Real Estate Services,Retailing,Semiconductors & Semiconductor Equipment,Software & Services,Technology Hardware & Equipment,Telecom Services,Transportation,Utilities,cusip,issuer,permno,residual,PredictedBeta,PredictedVolatility
VOYA,0.35599441332263454,1.6766513937693475,0.0,1.0785431782254291,0.0,0.0,-0.6629108117269017,0.12776779411671643,-0.13115809537970322,0.0018406091552664592,-0.5612177557533643,-0.4926733761552945,-0.4068808351462724,0.44282299736472724,0.20950701989956874,-0.0,-0.0,2.1416764447846557,0.0,-0.16007876429718182,0.7180158584316085,-0.3969557281799994,0.9477797582106513,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929089100 45685E106,VOYA FINANCIAL INC,192090,0.01773215481918342,1.2651318847322761,0.3095875842341139
VOYA-PB,0.0,0.0,0.0,0.0,0.0,0.0,-0.40959195761072914,-0.33622870448390757,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-1.1189888169253563,-1.3868725088893976,0.0,-0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929089209,Voya Financial Inc,110715,0.022294392860927804,0.539909857860249,0.2172674737716487
VOYG,0.47749212451376577,-0.7068348256957933,0.2993459703098279,-2.077511221946883,0.0,0.0,0.0,2.6115867673779283,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-1.3303796144755706,0.3771397479324395,2.6188102338300054,-0.6368151351176107,0.8139421539950797,1.3009338318355295,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,VOYAGER TECHNOLOGIES INC,644551,0.6814401217041566,1.0640587158178727,0.8602318735609907
VPG,2.6373386641410193,1.302815418351531,1.5227865548649098,-0.44358153272854806,-0.25571543037027467,0.04764473143216845,-0.07699713252932532,0.4344478478805177,-1.6734108670950967,-0.5457120606061733,-0.9310734668271774,-1.659261283563082,-2.1504063695304994,0.20123269419727144,-0.3135495119025466,-0.026208013915777494,-1.571781618835864,-0.34041996121780593,1.770346536236806,1.2748387681836595,-0.0472011174417229,-0.28943143263469323,1.3009338318355295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,92835K103,VISHAY PRECISION GROUP INC,192965,0.08409987010133498,1.0986397301175062,0.37457548800291995
VRA,3.0,2.888358260493153,1.049444442484286,-2.431743393123692,-2.835664609897889,-1.8133099494813605,-2.058671553763975,2.2883947497950556,-0.2704532325099253,-2.7202696602648953,-2.582615216377662,-1.261470455720363,-1.4593085262906058,0.9722315567626842,-0.9521349535882092,1.293623914369836,1.8471776522522814,-0.6295111579617766,0.5848675829106053,2.6188102338300054,0.5338939900715203,-0.6100316583120681,1.3009338318355295,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92335C106,VERA BRADLEY INC,192823,0.31858650766488766,1.4165053976761761,0.6681530794691214
VRAR,1.8075227950171453,0.2162318718193308,1.1939324217748246,-1.5256664145010888,-2.7016376109102773,-1.3167859942957232,1.158133160498964,-0.04762775411271717,2.1670384285728646,-2.199687273639201,-1.9733665358864605,-1.9529153193202742,-2.1504063695304994,-2.4910064743804785,-0.3135495119025466,1.1079531849809738,-2.368181525783888,-0.8088847765872842,0.2498522931363675,2.6188102338300054,1.6473331640638633,2.7187658039819276,1.3009338318355295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37892C106,GLIMPSE GROUP INC,635605,0.5381386706553906,1.6090748626439846,0.8114089690645203
VRAX,3.0,-0.5929425140083994,3.0,2.4680916389475627,0.0,0.0,-0.6915467054869628,1.0777930543380438,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,-0.0,-0.0,0.0,2.3867050796749543,2.6188102338300054,0.1133854645330713,2.7187658039819276,1.3009338318355295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G9495L109,VIRAX BIOLABS GROUP LTD,638836,0.6488991212500982,1.262467576749506,0.8656401587917446
VRCA,-1.1382283175473575,-0.09849908610692176,3.0,-1.9334716771347262,-1.7820139750903512,-1.0132035770304104,-2.1881447264905884,2.074926180830491,1.2464389351340706,2.6571759744521217,-1.7356629071204455,-0.865798680052329,-2.0013713030692877,1.1846749562187375,-0.5312208868152624,2.1965085653811913,2.4986747771924205,-1.3929269620533264,-1.1303756621593317,2.6188102338300054,-1.6641773295210098,-0.9680826334605056,1.3009338318355295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92511W108,VERRICA PHARMACEUTICALS INC,116519,0.8421574867726622,0.6748838607492246,0.9622144682535012
VRDN,0.5724316029807031,-0.25366334493753917,0.03207696713717251,-1.9334716771347262,-1.7820139750903512,-1.0132035770304104,-0.08215972426209651,-0.0408417810905362,1.2464389351340706,-2.182899084669621,-1.7356629071204455,-1.6195198640899198,-0.5016096307168849,-3.0,-0.5312208868152624,1.0024253649672688,0.043490138893364366,-0.5629702847934879,2.3867050796749543,2.5094221846019864,-0.03755821099963776,-0.4172551534657634,1.3009338318355295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92790C104 60463E103 826640104 60463E202 826640203,VIRIDIAN THERAPEUTICS INC,187615,0.16728169359205777,0.931058451462805,0.4743033888850772
VRE,1.6993301345152665,0.1502073137575492,-0.1339937061161476,-0.2935600001364568,0.4873018496084995,-0.8241761846895067,-0.09776167921422756,-0.09115533943824482,0.019019296751199122,-0.4365126454723323,-0.6773238167439478,-1.0526801668628343,-0.6424044977409771,0.02314541447585668,-1.2622366568564454,1.633800125739448,-0.0,0.19999161834113374,0.0,-0.7415360669395559,-0.6727971232340082,-0.8608951560236918,1.3009338318355295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,554489104 129909107,VERIS RESIDENTIAL INC,197403,0.021857585777142315,0.585145705811103,0.23239658796298482
VREX,2.988373553595642,3.0,3.0,1.517513723667953,1.59577828310352,1.3889117889006515,-2.094224795984992,0.41314285773840836,-0.08712043532131739,-0.6853898753400185,-1.4718538559448806,-1.5336546464553045,-1.3039329169927245,-0.48528156581127746,-0.5312208868152624,0.5287018193027041,0.21293914319157145,0.20400264168396412,0.9901618753694691,2.118845069467223,2.0924560260537945,-0.43786673689705496,1.3009338318355295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92214X106,VAREX IMAGING CORP,124169,0.13101136238645714,1.7809833186296005,0.5622119178437638
VRM,1.8796193060796,-3.0,3.0,-2.431743393123692,-2.5368419392063264,-1.469310886484756,0.0,-0.15953493873124303,0.019019296751199122,-2.886911366233191,-1.9625418294137331,-1.261470455720363,-1.4593085262906058,-3.0,-0.9521349535882092,1.9977161667287935,-0.0,3.0,0.0,2.6188102338300054,-1.6641773295210098,-1.1227007755187508,1.3009338318355295,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92918V109 92918V208 92918V307,VROOM INC,631233,0.4259236950386284,0.49534413016104806,0.693431061041884
VRME,3.0,3.0,2.497172713511698,-2.077511221946883,-1.76242007489932,1.724013348594581,-1.9145282028158634,-1.735686531292538,-0.30154821067359766,-2.3346276703697195,-2.4358609390431534,2.8226077627628214,-1.520548572600614,-3.0,-0.7439769895994212,0.7628319973264457,-2.529894439188482,-0.6458080522865807,2.1551295401806403,2.6188102338300054,-1.6641773295210098,2.7187658039819276,1.3009338318355295,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92346X206 51807L101 92346X107,VERIFYME INC,196114,0.6481679489298939,0.6397634389755019,0.8339534112572127
VRNA,-0.9515745816291504,-0.25366334493753917,-0.3227236569644859,-1.3893516862580049,-1.2102267494268997,-1.0132035770304104,2.2694019531106973,-0.5261879379291584,1.2464389351340706,-2.182899084669621,-1.7356629071204455,2.5768630726221073,0.0,-0.8935531935584301,-0.5312208868152624,0.7810837210638123,-1.9962501204994154,-0.08140304382404495,2.3867050796749543,1.9750724831898796,0.3791161583734673,2.7187658039819276,0.6772440566137156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,925050106,VERONA PHARMA PLC,123159,0.1327288301546058,1.0799876630558674,0.4451645140249902
VRNS,-0.3427021605805442,-0.2895448198981998,-0.6850902947881146,-1.4193622812756443,-0.6032300329115794,-0.7514317918364651,-0.8073639015196826,-1.2169586234851812,2.1670384285728646,-1.8050295589295808,-1.9061455608657534,0.05735036328635706,0.2750517750569131,0.13185959242658984,-0.3135495119025466,0.3013935540852507,2.1267433719079474,0.4834333478816075,-0.6781350009899465,-0.23255008335459085,-0.13978104152505422,0.5823505290287568,1.0506931558174997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,922280102,VARONIS SYSTEMS INC,187580,0.02983479771175065,0.8318116317119864,0.25525311710468573
VRNT,2.490987155903554,1.2309267253892835,0.3807371542212966,0.9322549235972026,1.5063919381378241,1.013448005261198,-2.371575407942464,0.1207238885051764,-0.27200672347572763,-0.08066364769696995,-0.2767927597451637,-1.7956852694304513,-1.33307922804565,0.531599085070187,-0.3135495119025466,0.3719630486706092,2.1267433719079474,-0.2847948938082103,-1.260045861923312,0.9912594256632274,1.4781787640306672,0.8661104291227666,1.3009338318355295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,92343X100,VERINT SYSTEMS INC,195658,0.08064158225404074,1.4725497338530271,0.4343432135274106
VRRM,-0.6708335309932856,-0.799680783907091,-0.43873235571542196,-0.382770924446033,0.2363973422827074,-0.19177493384531452,-1.1277367433169523,0.5216346962957239,-0.3178953141386922,-0.30780639843387503,-0.8927660236455145,0.08783667408190336,0.12635357754087534,0.7834631374949065,-0.7439769895994212,0.4031318949324205,0.5742726979890174,1.1045968875393684,0.22220681933522118,-0.20368580717643114,-0.5438473302003902,-0.7990299933038975,1.3009338318355295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92511U102 382867109 382867208,VERRA MOBILITY CORP,121812,0.035711432682741434,0.8803034200516916,0.30124292760431437
VRSK,-0.7095919933153597,-0.8743998537895682,-0.3977290882511991,-0.38620768103471875,-0.17150948028736665,-0.45522207412451865,1.556103516754354,1.0664720593581603,0.019019296751199122,1.3827040328866875,1.5008987125694166,-0.1766211373537054,0.19531007610306403,0.4170036675705367,-0.3105149785095747,0.1266234556587889,-1.409502808398024,2.8311060204035456,-0.29096302621733194,-0.8848821627939749,-1.6641773295210098,-0.5077783222736785,-0.6335067140433852,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92345Y106,VERISK ANALYTICS INC,193422,0.00999428898684296,0.4113204871443775,0.1833556951618136
VRSN,-0.639175668003971,-0.37428447608460413,-0.873380352382569,0.4016560315632859,0.034666149269761734,-0.375373769209206,1.7543582809691571,-0.06093556802549016,-2.304117764764102,-2.332732151994843,2.7418676855272546,-1.0403028814324549,-0.6775312094917763,0.8006240016381225,-0.10820632365245765,-0.014809089864401674,2.046838725247462,-1.5769250514174977,-1.3270194751982474,-0.7901823149613919,-0.9036160847156288,-0.01862306737234198,-0.2901812158180316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,92343E102,VERISIGN INC,197066,0.017968826386822213,0.638104312637425,0.20885151798066318
VRT,-0.8125795395678386,-0.9689474543955666,-0.4282962056346016,-0.6760160951463359,-0.447179381374864,-0.9658595449860292,0.572928674511742,-1.7339628583761073,-0.3178953141386922,0.43298499936686435,0.1492343147607589,1.6246643477772402,2.0330555069391565,-0.17304370875840916,-0.6772150240533599,0.4867413990447586,-2.529894439188482,0.1808879708281631,-0.12490740282072876,1.65492681998006,2.0924560260537945,1.623418285396903,-0.974300075896489,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92537N108 36255F102,VERTIV HOLDINGS CO,115966,0.08643099007494882,1.6487629407675781,0.45869141341827424
VRTS,1.1270251160087887,0.9389114372218205,0.0,1.5202479698876141,0.0,0.0,-0.9718673249713085,0.8430852748506052,0.019019296751199122,0.03635509106974967,-0.09544036444396482,-0.5852694803889023,-0.554141840198997,0.5988775899569879,1.6041209487884946,-0.0,-0.0,-1.0621094283435049,0.0,-0.2861045394958976,0.638021926660012,0.0964801491275861,1.3009338318355295,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92828Q109 718924103,VIRTUS INVESTMENT PARTNERS INC,197846,0.025036333258704208,1.3850324344742984,0.355994159762213
VRTX,-0.31475771163146143,-0.1170894315254252,-0.37165116410990295,0.1849669575295427,-0.8067514317011383,-1.0132035770304104,-0.29173841604572204,2.074926180830491,1.2464389351340706,-0.4512492877629175,-1.3080370862140327,0.5688906854973818,-0.09693497310288281,0.21906021323489136,-0.5312208868152624,0.2869115773853548,2.4986747771924205,-0.45230227785589233,-0.11027702834825492,-0.06118803303607813,-0.7654224850057751,-0.6191974411385451,-1.5281983396229355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92532F100,VERTEX PHARMACEUTICALS INC,197931,0.022246580611792986,0.7189854712141421,0.25163878842398
VS,3.0,-0.7157474564318713,1.2274746802741592,-1.5256664145010888,-2.762940754068353,-1.454322451361404,2.3686611018759227,1.645384688803525,2.8745879283321694,-2.084964274952401,-2.256257217941901,-1.9529153193202742,2.0402557634717122,-3.0,-0.3135495119025466,1.156908742180952,2.148940004020203,-1.0052003177659632,2.805953386026478,2.6188102338300054,0.08446678384577329,-0.8989714478061864,1.3009338318355295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,92535P808 92535P105,Versus Systems Inc,632989,0.44515681698685905,1.1891424216457847,0.724511879938846
VSA,-1.426236698461921,2.760931162440819,3.0,-2.1362692678700594,0.0,0.0,0.0,-1.5515149680045393,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.763973357916018,2.6188102338300054,-1.6641773295210098,0.4287092832828246,1.3009338318355295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876108101 876108200,TCTM KIDS IT EDUCATION INC,167380,1.3452496470822826,0.4861258893688267,1.1781590825197872
VSAT,3.0,1.7919978886127772,2.5229597019576393,-1.3680369452786216,-1.3610491658738058,1.9959409404878699,-2.881447436417065,-1.2026712047028698,-1.862590039454475,-0.9916729639891909,-1.3845491943654806,-0.9364624659815968,-0.5874147602917431,-0.4530040588500003,-0.3135495119025466,0.3700165827465837,1.7451122022461425,-0.104880522110378,-0.4138819064917027,2.6188102338300054,1.361892470732305,2.7187658039819276,1.3009338318355295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,92552V100,VIASAT INC,198442,0.5292361789178592,1.5009828644225889,0.80708977510988
VSCO,0.6714936696432524,2.7173033939472275,-0.27437319218514755,0.27688592146062524,0.5287412549160986,0.16723482900252995,-0.5030644815105115,-0.13514406400028253,0.019019296751199122,-0.5012441121824818,-1.3569930314647274,-1.1083031124464093,-0.2945226399145094,-0.35575377416620213,-0.9521349535882092,1.3896537797563022,-1.0084728421491138,1.400658939716376,-0.2917596144871419,2.6188102338300054,1.3360556995975317,2.7187658039819276,1.3009338318355295,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926400102,VICTORIA'S SECRET & CO,635898,0.2757545248211288,1.5656373165943234,0.6358165021083066
VSEC,0.5158684656330561,-0.04730244292546982,-0.44374182605478735,-0.8823923762474155,-0.7771609150807476,-0.8810335182655049,0.5897796224992502,-1.3515105203972069,-0.7938475187709231,-0.5384470369348844,-0.7128191231212496,1.192242016190109,1.3974773237147635,-1.8440096194362927,-0.5772429521125972,0.8475799199881786,-2.027304743629368,-0.23757769314707147,1.5652258007546558,1.1013833164078173,0.4786620495071084,-0.14283966385990188,1.3009338318355295,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918284100,VSE CORP,199241,0.0630192749454963,1.1460773978307481,0.35235211526309734
VSEE,-0.1960951851545887,-0.009914988581587736,0.3517097143705967,-1.9334716771347262,-2.637997353345742,-1.2726495336137433,-3.0,-2.2646568456622393,-2.522168897382329,-2.623141365169224,0.0,0.0,0.0,-0.9750862810293225,-0.5312208868152624,0.7025495775213199,2.781762429192531,0.0,-1.7462677815497711,2.6188102338300054,-1.5603407787821846,2.7187658039819276,1.3009338318355295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,253893101 92919Y102,VSEE HEALTH INC,636608,0.5480961210358637,0.6149988279893998,0.769194671047999
VSH,3.0,3.0,1.934300618264773,-1.3680369452786216,-2.650543880934798,-0.2479690078183457,-1.6323549033933897,2.0493820706483814,-3.0,-0.7463099932452085,-1.3964696968376058,-1.034205051417761,-2.1504063695304994,0.3052693627352021,1.4403415411435476,-0.637198169831537,1.2096832646284748,0.1492739084418799,0.43036592275880725,1.302544620009067,2.0924560260537945,0.367270124920169,1.3009338318355295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,928298108,VISHAY INTERTECHNOLOGY INC,199235,0.05354499915079993,1.8941299108314702,0.4970773390692681
VSME,-0.967028313830561,0.43885908598134266,-0.21176387983169906,-2.077511221946883,0.0,0.0,-0.5116680907774771,-1.8875494108711501,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,-0.0,-0.0,0.0,-0.8353708589958716,2.6188102338300054,1.3882229021724173,2.7187658039819276,1.3009338318355295,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,VS MEDIA HOLDINGS LTD,640509,0.8781140287852999,1.432266579124768,0.9858950976531576
VST,-1.7236089988957073,-0.42460925759126905,-0.489450280946185,-0.09397394662025293,2.0178016326576342,0.10928227604085061,1.696358212339573,0.13724591862751065,0.003106655150152401,1.6406845499573433,0.632838748309964,-0.5459663986750081,2.542325862504029,0.48682157566371353,-1.7300487316109991,2.2295700452317964,0.8630653777247473,1.1859854768710096,-0.10799370345355042,2.284690762894528,2.0924560260537945,0.5782573362161608,-1.2269959014120373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92840M102,VISTRA CORP,121834,0.0965324746999102,1.5720681401057415,0.4742572226309521
VSTA,2.9341619750411385,0.069319550865786,-0.3392033743934618,2.2652940482122297,1.930483627458631,1.853502845201095,2.063912376631146,-0.5916115905426313,-0.006643178219169622,-0.22745026634247223,-0.1247586728469966,1.4069964572681177,0.354504485656111,0.03739281077260942,0.0,1.3738476156148078,-0.38233793248501596,-0.7750433232130948,-0.24918814004689788,2.097005764842347,-1.6641773295210098,-1.1227007755187508,1.3009338318355295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G9440A109,Vasta Platform Ltd,631748,0.1663512247291424,0.5250412619214971,0.4499780595765948
VSTM,-1.1382283175473575,-0.25366334493753917,2.6249535570057674,-1.9334716771347262,-1.7820139750903512,-1.0132035770304104,2.2694019531106973,-2.103659860967653,1.2464389351340706,2.6571759744521217,-1.7356629071204455,2.5768630726221073,0.0,-3.0,-0.5312208868152624,2.1965085653811913,0.9019568854048423,-1.3929269620533264,0.5594667134786405,2.6188102338300054,-1.4935539725611773,2.7187658039819276,1.3009338318355295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92337C104 92337C203,VERASTEM INC,192270,0.5158964360352442,0.5914127343802424,0.7525960753530802
VSTS,2.961107724150698,3.0,-0.29497462247458783,-0.44739924017037436,3.0,1.4241178943685442,-2.087717085501125,1.8802645062276822,0.019019296751199122,-1.068028296489551,-0.40007886839981344,0.0,0.0,0.06661924492795786,1.3179229858802348,1.4378659241489344,1.293904647492803,0.10606861195656904,-0.026292995353850084,1.1036236596682676,1.2283159717189203,0.4621573208703725,1.3009338318355295,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29430C102,VESTIS CORP,640539,0.08208661255229995,1.4544484350232785,0.44172722738363507
VTAK,2.988373553595642,-0.0936163002623368,1.869470256319981,-1.9334716771347262,-2.287448963038939,-1.1156284571223987,-2.094224795984992,1.642214340756553,3.0,-2.337401543765939,-2.1115299938611853,-1.6195198640899198,-0.0393395006387064,-3.0,-0.5312208868152624,1.6223567314659177,2.3234078196888186,0.2846262831349676,-1.7462677815497711,2.6188102338300054,2.070571563010339,2.7187658039819276,1.3009338318355295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74933X104 74933X203 74933X302 74933X609,CATHETER PRECISION INC,114717,0.8250806753697562,1.696913615658551,0.9913635040114295
VTEX,-1.2105495047199566,-0.05508342823884885,-0.42360052816701216,-0.811477544218648,0.7020946342922937,-0.48433154729071476,-0.10683758812316467,0.8431960928134762,3.0,-0.14472644640460272,0.21594263790703347,1.5026344717088462,0.08963937811699405,0.30537758009350785,0.0,1.4891659541194497,-0.11188692287652857,-0.6259849763915183,1.4976665914056575,0.5418248901185574,0.3827045400790225,-0.987328685508192,1.3009338318355295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,298801408 298801101 29247A109,Vortex Resources Corp,116039,0.1136837161985463,1.1151920170203762,0.4475283061135475
VTGN,2.830731676538941,-0.25366334493753917,3.0,-1.9334716771347262,-1.7820139750903512,-1.0132035770304104,-1.87053570007334,-1.9555588682375833,1.2464389351340706,-2.182899084669621,-1.7356629071204455,-1.0245977090247358,-2.0013713030692877,-1.14366865188681,-0.5312208868152624,1.8478987020191373,2.4986747771924205,-0.5368531839167643,2.3867050796749543,2.6188102338300054,-0.1909929039677677,0.3768005223723586,1.3009338318355295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92840H202 92840H400 92840H103,VISTAGEN THERAPEUTICS INC,193830,0.23155596174376764,0.8676514137509231,0.5485490914974689
VTLE,1.2843598003702938,3.0,-0.19761937669989418,-2.8237860601333504,-3.0,0.22455364084352775,-1.7558572089542763,1.6684655723756223,-0.040246385939131595,-0.7778195317344372,-1.4826759943352243,-0.6389470722522371,0.9324178671046176,-0.7765132620227062,-2.41744788538286,-1.1156928915277189,0.6587908226259375,0.043426817096054234,-0.46902837063469,2.6188102338300054,1.9514765324309586,2.7187658039819276,1.3009338318355295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,516806106 516806205,VITAL ENERGY INC,192225,0.1997063166693573,1.8068133166084104,0.636372160236969
VTMX,2.1166792703225132,-0.31474091993734776,-0.3488966311259905,2.4081688147905904,-1.7780781043771883,0.11798926758030437,-0.724085100560887,-1.2598005336263847,-0.017151293257215237,-0.18283615885517085,0.07171138760231668,0.0,0.4636359086957767,0.6230074142407106,-0.9293051726429052,-2.4210767394821366,1.1824476792038434,-0.5766746200641109,0.2636674065962427,0.09552426419505994,0.3335964716808742,-1.1227007755187508,1.3009338318355295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,VESTA REAL ESTATE CORPORATION SAB DE CV,640192,0.11346456781392161,1.0439118475399045,0.45286496416176014
VTOL,1.6159046260177905,1.1803309245159876,1.1852501396403763,0.9365143765936459,-3.0,-0.3543632619096844,-0.3320654094471602,-1.5579313750263044,-0.0184411832461917,-0.024916715850674592,-0.06759994898928082,-0.12148877238639305,-0.004384536525630347,-0.12408955002397958,-2.41744788538286,-2.402989153339267,-0.6260806947194897,-0.199806507896009,0.44378952921666176,0.5998301000901916,0.5084684089899428,-0.7792985624069,1.3009338318355295,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11040G103 26885G109,BRISTOW GROUP INC,192280,0.047854177595135626,1.256240397766489,0.41914909620853735
VTR,-0.6372266746777171,0.029075440283240567,-0.5365365210368408,-0.4735110607084076,-2.014225171530092,-0.5143809613837759,0.27677416059706433,-0.4118108068916299,0.019019296751199122,-0.04691871941686146,-0.14710562971925298,-0.3415936520166166,0.31401132957689715,-1.4847093491377001,-1.1016894608171524,-1.4714615438702414,-0.020080319616732328,0.11391479740297925,0.3051432152790135,-0.8922614416051919,-1.1168951596526602,-0.7590497860814726,-0.4761137063610644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,92276F100 922602107,VENTAS INC,198716,0.011389567208112248,0.43679832426073306,0.19325648911728036
VTRS,2.2530294204086587,1.787702548802534,-0.30834296290086755,-1.9334716771347262,1.1277407498310317,0.4453617627562795,-0.5533379879189368,-0.8024514573103184,-1.192996083377292,-1.7206998084850273,-2.3934241103135814,-1.5405585407176015,-1.638386715942078,0.4460308412086966,3.0,1.0620614580607282,0.2426668906891861,0.04393826871456538,-0.8646361749395157,-0.030022172077176956,-0.8059056755838606,-0.7236835576365109,0.5030012529960722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92556V106 N59465109 628530107,VIATRIS INC,168145,0.0316763495454585,0.5240728430103698,0.27626738686323843
