"Account Number","Account Name","Cash Account Number","Cash Account Name","Sweep Vehicle Number","Sweep Vehicle Name","Account Group","Reporting Currency Code","Reporting Currency Name","Local Currency Code","Local Currency Name","Location Code","Location Name","Cash Reporting Date","Reference Number","Client Reference Number","Related Reference","Tax Code","Tax Code Description","Transaction Type Code","Transaction Type","Main Transaction Code","Sub Transaction Code","Detailed Transaction Type Name","Transaction Description 1","Transaction Description 2","Transaction Description 3","Transaction Description 4","Transaction Description 5","Transaction Description 6","Trade / Ex Date","Settle / Pay Date","Actual Settle Date","Record Date","Cash Post Date","Cash Value Date","Shares/Par","Local Price/Rate","Local Principal Amount","Local Income Amount","Gross Amount","Source Tax Withheld Amount","Bank Tax Withheld Amount","Opening Balance Local","Transaction Amount Local","Closing Balance Local","Opening Balance Reporting Equivalent","Transaction Amount Reporting Equivalent","Closing Balance Reporting Equivalent","Trading Broker Code","Trading Broker Name","Trading BIC Broker Code","Clearing Broker Code","Clearing Broker Name","Clearing BIC Broker Code","Security Short Description","Security Description 1","Security Description 2","Security  Description 3","Security Description 4","Security Description 5","Exchange Rate","CUSIP/CINS","TICKER","ISIN","SEDOL","VALOREN","SICOVAM","WPK","QUICK","Wire Reference Number","Begin Date","End Date","Report Run Date","Report Run Time","Current Factor","Previous Factor","Amortized Units","Event ID","Flat Tax %","Flat Tax Amount","Solidarity %","Solidarity Amount","Flat Tax Currency","Account - GSP","Extended Account","Opening STIF Balance","STIF Transaction Amount","Closing STIF Balance","Create Date","Last Updated","Contractual Indicator Code","Settlement Policy","CID","IAS Account Number","IAS Account Name","IAS Consolidated Account Number","IAS Consolidated Account Name","GFC Indicator","Issue Currency Code","Accrual Currency Code","Asset Category"
"465852","NYLI CLEAN OCEANS ETF","4658529867","IQ CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","BRL","BRAZILIAN REAL","10","BRU","08/14/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.1824484583","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658521240","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","CAD","CANADIAN DOLLAR","10","BRU","08/07/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.7271405199","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658521240","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","CAD","CANADIAN DOLLAR","10","BRU","08/08/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.7271405199","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658521240","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","CAD","CANADIAN DOLLAR","10","BRU","08/11/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.7271405199","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658521240","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","CAD","CANADIAN DOLLAR","10","BRU","08/12/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.7271405199","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658521240","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","CAD","CANADIAN DOLLAR","10","BRU","08/13/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.7271405199","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658521240","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","CAD","CANADIAN DOLLAR","10","BRU","08/14/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.7271405199","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658521520","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","CLP","CHILEAN PESO","10","BRU","08/07/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0010253150","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658521520","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","CLP","CHILEAN PESO","10","BRU","08/08/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0010253150","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658521520","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","CLP","CHILEAN PESO","10","BRU","08/11/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0010253150","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658521520","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","CLP","CHILEAN PESO","10","BRU","08/12/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0010253150","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658521520","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","CLP","CHILEAN PESO","10","BRU","08/13/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0010253150","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658521520","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","CLP","CHILEAN PESO","10","BRU","08/14/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0010253150","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658521700","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","COP","COLOMBIAN PESO","10","BRU","08/08/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0002472912","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658521700","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","COP","COLOMBIAN PESO","10","BRU","08/11/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0002472912","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658521700","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","COP","COLOMBIAN PESO","10","BRU","08/12/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0002472912","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658521700","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","COP","COLOMBIAN PESO","10","BRU","08/13/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0002472912","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658521700","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","COP","COLOMBIAN PESO","10","BRU","08/14/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0002472912","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658521700","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","COP","COLOMBIAN PESO","10","BRU","08/15/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0002472912","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658522000","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","CZK","CZECH KORUNA","10","BRU","08/07/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0473391828","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658522000","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","CZK","CZECH KORUNA","10","BRU","08/08/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0473391828","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658522000","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","CZK","CZECH KORUNA","10","BRU","08/11/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0473391828","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658522000","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","CZK","CZECH KORUNA","10","BRU","08/12/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0473391828","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658522000","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","CZK","CZECH KORUNA","10","BRU","08/13/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0473391828","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658522000","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","CZK","CZECH KORUNA","10","BRU","08/14/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0473391828","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658522080","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","DKK","DANISH KRONE","10","BRU","08/07/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","(0.02)","","(0.02)","0.00","","0.00","","","","","","","","","","","","","0.1557984279","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658522080","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","DKK","DANISH KRONE","10","BRU","08/08/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","(0.02)","","(0.02)","0.00","","0.00","","","","","","","","","","","","","0.1557984279","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658522080","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","DKK","DANISH KRONE","10","BRU","08/11/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","(0.02)","","(0.02)","0.00","","0.00","","","","","","","","","","","","","0.1557984279","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658522080","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","DKK","DANISH KRONE","10","BRU","08/12/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","(0.02)","","(0.02)","0.00","","0.00","","","","","","","","","","","","","0.1557984279","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658522080","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","DKK","DANISH KRONE","10","BRU","08/13/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","(0.02)","","(0.02)","0.00","","0.00","","","","","","","","","","","","","0.1557984279","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658522080","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","DKK","DANISH KRONE","10","BRU","08/14/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","(0.02)","","(0.02)","0.00","","0.00","","","","","","","","","","","","","0.1557984279","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658529780","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","EUR","EURO","10","BRU","08/07/2025","PSS2305031092285","","","","","CD","CASH DEPOSIT","RC","352","Refund Foreign Withholding Tax","PSS #: 2305031092285  UNITS/QNTY: 391.0000","SEDOL #: 4057808  ISIN #: FR0000120321  EVENT ID: 0243193277","DESC : LOREAL SA EUR 0.2      DIV SRC RATE:     0.0357500000","EX DT: 23APR26  RECORD DT: 23APR27  PAY DT: 23APR28","CCY: EUR  GRSS: 13.9800            WTH: 3.4900","AMOR BAL: 0.0000          PRFC: 0.0000      CUFC: 0.0000","04/26/2023","04/28/2023","","04/27/2023","","","391.0000","0.0357500000","0.00","10.49","13.98","(3.4900)","","0.00","10.49","10.49","0.00","12.20","12.20","","","","","","","LOREAL SA EUR 0.2","LOREAL SA EUR 0.2","","","","","1.1626500000","F58149133","OR FP","FR0000120321","4057808","000502805","012032","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","0243193277","","","","","EUR","465852","000000465852","0.00","0.00","0.00","05/03/2023","05/03/2023 09.52.22","C","Contractual Cash","5829291074","","","","","","EUR","EUR","EQUITIES"
"465852","NYLI CLEAN OCEANS ETF","4658529780","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","EUR","EURO","10","BRU","08/08/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","10.49","","10.49","12.20","","12.20","","","","","","","","","","","","","1.1626500000","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658529780","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","EUR","EURO","10","BRU","08/11/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","10.49","","10.49","12.20","","12.20","","","","","","","","","","","","","1.1626500000","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658529780","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","EUR","EURO","10","BRU","08/12/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","10.49","","10.49","12.20","","12.20","","","","","","","","","","","","","1.1626500000","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658529780","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","EUR","EURO","10","BRU","08/13/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","10.49","","10.49","12.20","","12.20","","","","","","","","","","","","","1.1626500000","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658529780","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","EUR","EURO","10","BRU","08/14/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","10.49","","10.49","12.20","","12.20","","","","","","","","","","","","","1.1626500000","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658523440","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","HKD","HONG KONG DOLLAR","11","BRU","08/07/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.1273893464","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658523440","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","HKD","HONG KONG DOLLAR","11","BRU","08/08/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.1273893464","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658523440","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","HKD","HONG KONG DOLLAR","11","BRU","08/11/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.1273893464","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658523440","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","HKD","HONG KONG DOLLAR","11","BRU","08/12/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.1273893464","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658523440","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","HKD","HONG KONG DOLLAR","11","BRU","08/13/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.1273893464","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658523440","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","HKD","HONG KONG DOLLAR","11","BRU","08/14/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.1273893464","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658523480","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","HUF","HUNGARIAN FORINT","10","BRU","08/07/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0029195801","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658523480","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","HUF","HUNGARIAN FORINT","10","BRU","08/08/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0029195801","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658523480","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","HUF","HUNGARIAN FORINT","10","BRU","08/11/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0029195801","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658523480","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","HUF","HUNGARIAN FORINT","10","BRU","08/12/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0029195801","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658523480","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","HUF","HUNGARIAN FORINT","10","BRU","08/13/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0029195801","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
"465852","NYLI CLEAN OCEANS ETF","4658523480","NYLI CLEAN OCEANS ETF","","","","USD","UNITED STATES DOLLAR","HUF","HUNGARIAN FORINT","10","BRU","08/14/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.0029195801","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291074","","","","","","","",""
